quote_date,paper,exch,open,high,low,close,volume,value
20070220,SK-GRONT,Fonds,600.94,600.94,600.94,600.94,0,0
20070219,SK-GRONT,Fonds,596.00,596.00,596.00,596.00,0,0
20070216,SK-GRONT,Fonds,601.56,601.56,601.56,601.56,0,0
20070215,SK-GRONT,Fonds,604.56,604.56,604.56,604.56,0,0
20070214,SK-GRONT,Fonds,596.98,596.98,596.98,596.98,0,0
20070213,SK-GRONT,Fonds,595.15,595.15,595.15,595.15,0,0
20070212,SK-GRONT,Fonds,605.57,605.57,605.57,605.57,0,0
20070209,SK-GRONT,Fonds,600.45,600.45,600.45,600.45,0,0
20070208,SK-GRONT,Fonds,604.99,604.99,604.99,604.99,0,0
20070207,SK-GRONT,Fonds,601.64,601.64,601.64,601.64,0,0
20070206,SK-GRONT,Fonds,600.39,600.39,600.39,600.39,0,0
20070205,SK-GRONT,Fonds,600.42,600.42,600.42,600.42,0,0
20070202,SK-GRONT,Fonds,599.31,599.31,599.31,599.31,0,0
20070201,SK-GRONT,Fonds,598.03,598.03,598.03,598.03,0,0
20070131,SK-GRONT,Fonds,599.86,599.86,599.86,599.86,0,0
20070130,SK-GRONT,Fonds,595.38,595.38,595.38,595.38,0,0
20070129,SK-GRONT,Fonds,596.61,596.61,596.61,596.61,0,0
20070126,SK-GRONT,Fonds,597.98,597.98,597.98,597.98,0,0
20070125,SK-GRONT,Fonds,599.37,599.37,599.37,599.37,0,0
20070124,SK-GRONT,Fonds,599.61,599.61,599.61,599.61,0,0
20070123,SK-GRONT,Fonds,601.06,601.06,601.06,601.06,0,0
20070122,SK-GRONT,Fonds,601.87,601.87,601.87,601.87,0,0
20070119,SK-GRONT,Fonds,598.19,598.19,598.19,598.19,0,0
20070118,SK-GRONT,Fonds,596.64,596.64,596.64,596.64,0,0
20070117,SK-GRONT,Fonds,593.95,593.95,593.95,593.95,0,0
20070116,SK-GRONT,Fonds,597.81,597.81,597.81,597.81,0,0
20070115,SK-GRONT,Fonds,591.57,591.57,591.57,591.57,0,0
20070112,SK-GRONT,Fonds,589.33,589.33,589.33,589.33,0,0
20070111,SK-GRONT,Fonds,578.54,578.54,578.54,578.54,0,0
20070110,SK-GRONT,Fonds,580.45,580.45,580.45,580.45,0,0
20070109,SK-GRONT,Fonds,581.67,581.67,581.67,581.67,0,0
20070108,SK-GRONT,Fonds,582.40,582.40,582.40,582.40,0,0
20070105,SK-GRONT,Fonds,584.92,584.92,584.92,584.92,0,0
20070104,SK-GRONT,Fonds,591.27,591.27,591.27,591.27,0,0
20070103,SK-GRONT,Fonds,591.36,591.36,591.36,591.36,0,0
20070102,SK-GRONT,Fonds,584.67,584.67,584.67,584.67,0,0
20061229,SK-GRONT,Fonds,584.90,584.90,584.90,584.90,0,0
20061228,SK-GRONT,Fonds,585.92,585.92,585.92,585.92,0,0
20061227,SK-GRONT,Fonds,578.16,578.16,578.16,578.16,0,0
20061222,SK-GRONT,Fonds,576.73,576.73,576.73,576.73,0,0
20061221,SK-GRONT,Fonds,575.19,575.19,575.19,575.19,0,0
20061219,SK-GRONT,Fonds,574.68,574.68,574.68,574.68,0,0
20061218,SK-GRONT,Fonds,574.44,574.44,574.44,574.44,0,0
20061215,SK-GRONT,Fonds,569.32,569.32,569.32,569.32,0,0
20061214,SK-GRONT,Fonds,567.64,567.64,567.64,567.64,0,0
20061213,SK-GRONT,Fonds,567.48,567.48,567.48,567.48,0,0
20061212,SK-GRONT,Fonds,560.70,560.70,560.70,560.70,0,0
20061211,SK-GRONT,Fonds,556.02,556.02,556.02,556.02,0,0
20061208,SK-GRONT,Fonds,556.04,556.04,556.04,556.04,0,0
20061207,SK-GRONT,Fonds,552.91,552.91,552.91,552.91,0,0
20061206,SK-GRONT,Fonds,554.64,554.64,554.64,554.64,0,0
20061205,SK-GRONT,Fonds,550.29,550.29,550.29,550.29,0,0
20061204,SK-GRONT,Fonds,547.93,547.93,547.93,547.93,0,0
20061201,SK-GRONT,Fonds,549.97,549.97,549.97,549.97,0,0
20061130,SK-GRONT,Fonds,559.12,559.12,559.12,559.12,0,0
20061129,SK-GRONT,Fonds,552.49,552.49,552.49,552.49,0,0
20061128,SK-GRONT,Fonds,556.62,556.62,556.62,556.62,0,0
20061127,SK-GRONT,Fonds,567.38,567.38,567.38,567.38,0,0
20061124,SK-GRONT,Fonds,572.27,572.27,572.27,572.27,0,0
20061123,SK-GRONT,Fonds,572.34,572.34,572.34,572.34,0,0
20061122,SK-GRONT,Fonds,570.02,570.02,570.02,570.02,0,0
20061121,SK-GRONT,Fonds,567.81,567.81,567.81,567.81,0,0
20061120,SK-GRONT,Fonds,565.56,565.56,565.56,565.56,0,0
20061117,SK-GRONT,Fonds,570.00,570.00,570.00,570.00,0,0
20061116,SK-GRONT,Fonds,571.58,571.58,571.58,571.58,0,0
20061115,SK-GRONT,Fonds,564.75,564.75,564.75,564.75,0,0
20061114,SK-GRONT,Fonds,561.23,561.23,561.23,561.23,0,0
20061113,SK-GRONT,Fonds,558.39,558.39,558.39,558.39,0,0
20061110,SK-GRONT,Fonds,565.30,565.30,565.30,565.30,0,0
